Fold,Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
0,BraTS-SSA-00111-000-t1c,0.8725970387458801,0.9214337468147278,0.84907603,3.316624879837036,3.0,8.124039
0,BraTS-SSA-00114-000-t1c,0.6809027791023254,0.8705065846443176,0.7556715,47.5278434753418,69.49209594726562,45.71652
0,BraTS-SSA-00151-000-t1c,0.8158202767372131,0.9001792073249817,0.6711308,3.93541431427002,3.1622776985168457,72.73926
0,BraTS-SSA-00153-000-t1c,0.0,0.0,0.2558864,373.0,373.0,62.361847
0,BraTS-SSA-00181-000-t1c,0.8537596464157104,0.8492145538330078,0.81888,3.1622776985168457,7.280109882354736,73.97297
0,BraTS-SSA-00186-000-t1c,0.7841873168945312,0.8918403387069702,0.7908944,5.385164737701416,4.123105525970459,17.832554
0,BraTS-SSA-00196-000-t1c,0.6913580298423767,0.7313444018363953,0.74208856,7.810249805450439,7.874007701873779,19.894714
0,BraTS-SSA-00205-000-t1c,0.8049370050430298,0.9024674296379088,0.8580376,3.316624879837036,3.605551242828369,6.4031243
0,BraTS-SSA-00211-000-t1c,0.7455325126647949,0.7666960954666138,0.8166802,5.0,5.0,4.690416
0,BraTS-SSA-00002-000-t1c,0.4828888177871704,0.6022914052009583,0.8065033,13.638181686401367,14.177447319030762,20.207659
0,BraTS-SSA-00011-000-t1c,0.5676963329315186,0.8398603200912476,0.94562244,11.224971771240234,9.43398094177246,3.0
0,BraTS-SSA-00047-000-t1c,0.6952518820762634,0.7536590695381165,0.7679453,4.582575798034668,4.898979663848877,7.3484693
0,BraTS-SSA-00051-000-t1c,0.8030716180801392,0.8337358236312866,0.93498534,13.747727394104004,13.0,2.828427
0,BraTS-SSA-00068-000-t1c,0.43843674659729,0.578764021396637,0.8676623,12.083045959472656,15.5868501663208,8.602325
0,BraTS-SSA-00078-000-t1c,0.7801054120063782,0.9147407412528992,0.8697399,4.898979663848877,5.099019527435303,6.0827627
0,BraTS-SSA-00081-000-t1c,0.0628911256790161,0.0870058834552764,0.60318977,48.6723747253418,49.24479675292969,15.684387
0,BraTS-SSA-00110-000-t1c,0.0,0.0,0.29341742,373.0,373.0,51.33712
0,BraTS-SSA-00125-000-t1c,0.7540556192398071,0.8841739296913147,0.8526815,22.196823120117188,26.870058059692383,22.096376
0,BraTS-SSA-00132-000-t1c,0.6876317262649536,0.8562772274017334,0.8797567,10.770329475402832,8.306623458862305,7.483315
0,BraTS-SSA-00133-000-t1c,0.6327207088470459,0.8679870367050171,0.87751144,9.539392471313477,8.366600036621094,29.137604
0,BraTS-SSA-00140-000-t1c,0.5784474015235901,0.715416431427002,0.84643537,11.180339813232422,15.099668502807615,13.747727
0,BraTS-SSA-00144-000-t1c,0.7089342474937439,0.8056808710098267,0.8339115,9.273618698120115,9.43398094177246,9.433981
0,BraTS-SSA-00146-000-t1c,0.9312726259231568,0.9522560834884644,0.89665747,1.4142135381698608,1.0,5.91608
0,BraTS-SSA-00155-000-t1c,0.7684085369110107,0.9016073346138,0.97120667,4.898979663848877,3.316624879837036,1.4142135
0,BraTS-SSA-00179-000-t1c,0.6219891905784607,0.7567647099494934,0.9054793,17.20465087890625,11.357816696166992,4.582576
0,BraTS-SSA-00188-000-t1c,0.8492615222930908,0.919973850250244,0.9469206,2.0,2.2360680103302,2.4494898
0,BraTS-SSA-00207-000-t1c,0.4968830943107605,0.5208473205566406,0.8036346,13.34166431427002,16.539335250854492,9.797959
0,BraTS-SSA-00215-000-t1c,0.0,0.0,0.0,373.0,373.0,41.81985
0,BraTS-SSA-00223-000-t1c,0.5913745760917664,0.6580910086631775,0.7986045,8.485280990600586,7.348469257354736,17.088007
1,BraTS-SSA-00009-000-t1c,0.8513173460960388,0.9115611910820008,0.9135982,3.741657495498657,3.0,68.40468
1,BraTS-SSA-00062-000-t1c,0.5457345247268677,0.5216353535652161,0.884052,6.4031243324279785,6.4031243324279785,24.401846
1,BraTS-SSA-00106-000-t1c,0.5679637789726257,0.6402019262313843,0.74102306,36.8917350769043,37.87213516235352,27.748875
1,BraTS-SSA-00108-000-t1c,0.5359686613082886,0.7224760055541992,0.8564986,29.223278045654297,32.38827133178711,12.0
1,BraTS-SSA-00128-000-t1c,0.0230490621179342,0.2920288145542145,0.40863237,10.630146026611328,102.89218139648438,72.10374
1,BraTS-SSA-00147-000-t1c,0.7679026126861572,0.6088149547576904,0.5879649,5.4772257804870605,24.04162979125977,85.47514
1,BraTS-SSA-00166-000-t1c,0.8318604826927185,0.8775272369384766,0.66601884,19.08136749267578,19.287302017211918,24.279617
1,BraTS-SSA-00168-000-t1c,0.7112104892730713,0.7301339507102966,0.63846517,4.312392711639404,4.690415859222412,8.485281
1,BraTS-SSA-00170-000-t1c,0.9345850348472596,0.957810401916504,0.8311278,1.4142135381698608,1.4142135381698608,8.774964
1,BraTS-SSA-00177-000-t1c,0.6894357204437256,0.8014047741889954,0.89291835,6.78233003616333,6.426393985748291,5.530615
1,BraTS-SSA-00182-000-t1c,0.7863022685050964,0.8432652950286865,0.90941703,5.099019527435303,4.898979663848877,3.4641016
1,BraTS-SSA-00201-000-t1c,0.6006001830101013,0.7348542213439941,0.85130054,14.489639282226562,17.972200393676758,23.622025
1,BraTS-SSA-00203-000-t1c,0.0003083207993768,0.0001248294720426,0.23529197,62.11078643798828,67.12674713134766,40.112343
1,BraTS-SSA-00209-000-t1c,0.6956793665885925,0.7864512205123901,0.8048677,6.082762718200684,6.633249759674072,7.483315
1,BraTS-SSA-00012-000-t1c,0.7452974319458008,0.932902455329895,0.93603057,4.123105525970459,2.8284270763397217,2.828427
1,BraTS-SSA-00026-000-t1c,0.8101530075073242,0.8879995942115784,0.80056006,6.621885299682617,7.654987335205078,13.190906
1,BraTS-SSA-00046-000-t1c,0.4794520437717438,0.1043787375092506,0.9580698,14.73091983795166,19.646883010864254,2.0
1,BraTS-SSA-00049-000-t1c,0.7859680652618408,0.8944690823554993,0.95402026,5.099019527435303,5.385164737701416,2.236068
1,BraTS-SSA-00050-000-t1c,0.5513016581535339,0.6281819939613342,0.92350763,10.87194538116455,8.602325439453125,4.1231055
1,BraTS-SSA-00093-000-t1c,0.0,0.0,0.829527,373.0,48.0239486694336,47.75143
1,BraTS-SSA-00112-000-t1c,0.7174687385559082,0.7659440636634827,0.74010354,4.4721360206604,4.4721360206604,70.39176
1,BraTS-SSA-00127-000-t1c,0.8597244024276733,0.8691930174827576,0.9062799,5.4772257804870605,7.141428470611572,12.727922
1,BraTS-SSA-00129-000-t1c,0.4725886881351471,0.3585381209850311,0.08545385,5.468016147613525,7.348469257354736,9.110434
1,BraTS-SSA-00130-000-t1c,0.0494546629488468,0.0480969883501529,0.21658243,48.60041046142578,50.78385543823242,47.5678
1,BraTS-SSA-00143-000-t1c,0.7375228404998779,0.8558690547943115,0.86781436,7.348469257354736,13.369731903076172,15.556349
1,BraTS-SSA-00150-000-t1c,0.7401467561721802,0.9429283738136292,0.8636575,4.582575798034668,3.0,37.161808
