Fold,Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
4,BraTS-MEN-00084-000-t1c,0.6553157567977905,0.6463317275047302,0.5799782276153564,9.25198745727539,9.43398094177246,40.10984802246094
4,BraTS-MEN-00088-000-t1c,0.0,0.0,0.0,373.0,373.0,99.44345092773438
4,BraTS-MEN-00093-000-t1c,0.6693483591079712,0.585616409778595,0.2140540480613708,7.071067810058594,7.210769176483154,9.05538558959961
4,BraTS-MEN-00105-000-t1c,0.9295733571052552,0.9493352174758912,0.923393487930298,2.2467496395111084,2.0,2.4494898319244385
4,BraTS-MEN-00114-000-t1c,0.0121765602380037,0.0,0.0,11.445523262023926,373.0,70.65572357177734
4,BraTS-MEN-00129-000-t1c,0.9218043684959412,0.9308480024337769,0.5327510237693787,91.42947387695312,91.4658432006836,62.69289016723633
4,BraTS-MEN-00132-000-t1c,0.3381836414337158,0.2608051300048828,0.171346977353096,62.439571380615234,61.128543853759766,59.95998001098633
4,BraTS-MEN-00140-000-t1c,0.0,0.0,0.0,373.0,373.0,138.82920837402344
4,BraTS-MEN-00147-000-t1c,0.9438023567199708,0.9439004063606262,0.878322184085846,1.0,1.0,3.1622776985168457
4,BraTS-MEN-00153-000-t1c,0.4629142582416534,0.1796191483736038,0.0350997932255268,115.90943908691406,108.45459747314452,105.32711029052734
4,BraTS-MEN-00154-000-t1c,0.9686663150787354,0.9671658873558044,0.8325780630111694,1.0,1.0,9.077298164367676
4,BraTS-MEN-00157-000-t1c,0.3822959959506988,0.3170028924942016,0.1027711480855941,11.445523262023926,11.676880836486816,14.73091983795166
4,BraTS-MEN-00163-000-t1c,0.8762961030006409,0.8564417362213135,0.5839444994926453,2.2360680103302,2.4494898319244385,14.347467422485352
4,BraTS-MEN-00164-000-t1c,0.5245659351348877,0.4922612309455871,0.356251984834671,4.898979663848877,5.099019527435303,100.07896423339844
4,BraTS-MEN-00181-000-t1c,0.9517123699188232,0.9475301504135132,0.9169579148292542,2.0,2.2360680103302,4.690415859222412
4,BraTS-MEN-00196-000-t1c,0.8151543736457825,0.8429921269416809,0.8810262084007263,15.3704195022583,14.798648834228516,12.68857765197754
4,BraTS-MEN-00199-000-t1c,0.0,0.0,0.0,373.0,373.0,108.03124237060548
4,BraTS-MEN-00206-000-t1c,0.8884631991386414,0.9441686272621156,0.9538608193397522,3.1622776985168457,3.605551242828369,3.0
4,BraTS-MEN-00210-000-t1c,0.8237664699554443,0.8500798940658569,0.9120937585830688,6.7082037925720215,7.0,5.385164737701416
4,BraTS-MEN-00233-000-t1c,0.0,0.0,0.0,373.0,373.0,136.43130493164062
4,BraTS-MEN-00237-000-t1c,0.954427182674408,0.960456132888794,0.8610097169876099,1.7320507764816284,2.0,5.196152210235596
4,BraTS-MEN-00238-000-t1c,0.8672052621841431,0.8731167912483215,0.8883181214332581,5.4772257804870605,6.480740547180176,45.9238510131836
4,BraTS-MEN-00239-000-t1c,0.5608011484146118,0.4947631061077118,0.1594728231430053,6.441702842712402,7.632116317749023,50.92543411254883
4,BraTS-MEN-00247-000-t1c,0.8875259757041931,0.9188361167907716,0.8379018902778625,3.780415296554565,2.2360680103302,2.2360680103302
4,BraTS-MEN-00258-000-t1c,0.9717139601707458,0.9734749794006348,0.8634216785430908,1.0,1.0,6.4031243324279785
4,BraTS-MEN-00288-000-t1c,0.925000011920929,0.6243277788162231,0.595947265625,2.0,17.464248657226562,16.733200073242188
4,BraTS-MEN-00290-000-t1c,0.2973856329917907,0.1780466735363006,0.0,6.7082037925720215,7.681145668029785,124.9399871826172
4,BraTS-MEN-00298-000-t1c,0.913613736629486,0.9285451769828796,0.9375067949295044,3.0,2.4494898319244385,1.7320507764816284
4,BraTS-MEN-00311-000-t1c,0.0,0.0,0.0,373.0,72.57685089111328,98.49365234375
4,BraTS-MEN-00312-000-t1c,0.0,0.0,0.4648172557353973,373.0,373.0,29.18987464904785
4,BraTS-MEN-00319-000-t1c,0.0,0.0,0.0,373.0,373.0,92.92254638671876
4,BraTS-MEN-00320-000-t1c,0.9206489324569702,0.9283583760261536,0.9285855889320374,19.10497283935547,19.209373474121094,9.254660606384276
4,BraTS-MEN-00334-000-t1c,0.970200538635254,0.9766051769256592,0.920851230621338,1.0,1.0,3.464101552963257
4,BraTS-MEN-00336-000-t1c,0.0010840108152478,0.0,0.0,112.05622863769533,373.0,114.64466857910156
4,BraTS-MEN-00338-000-t1c,0.882814884185791,0.9308105111122132,0.8359488248825073,4.289132595062256,2.0,59.75449752807617
4,BraTS-MEN-00357-000-t1c,0.0,0.0,0.0,373.0,373.0,53.56821060180664
4,BraTS-MEN-00371-000-t1c,0.9347025156021118,0.9463014602661132,0.9157851338386536,1.7161433696746826,1.4142135381698608,56.96490097045898
4,BraTS-MEN-00372-000-t1c,0.6108235716819763,0.6112378239631653,0.6450027823448181,19.287302017211918,19.33907890319824,54.81787872314453
4,BraTS-MEN-00375-000-t1c,0.9377098679542542,0.9534749984741212,0.9231711626052856,2.0,1.0,2.2360680103302
4,BraTS-MEN-00378-000-t1c,0.3068264424800873,0.3716051876544952,0.6660772562026978,33.61547088623047,33.25657653808594,33.25657653808594
4,BraTS-MEN-00388-000-t1c,0.7652173638343811,0.8639845848083496,0.9018157720565796,6.4031243324279785,4.123105525970459,5.099019527435303
